"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"1586","alamo square","san francisco","san francisco",1025,1,1,1000,0,NA,NA,NA,2014-08-31
"1588","alamo square","san francisco","san francisco",4995,2,NA,NA,0,NA,NA,NA,2018-07-17
"1589","alamo square","san francisco","san francisco",2350,1,1,560,0,NA,NA,NA,2015-06-02
"1590","alamo square","san francisco","san francisco",4700,2,NA,1000,0,NA,NA,NA,2015-10-15
"1591","alamo square","san francisco","san francisco",3900,2,NA,1200,0,NA,NA,NA,2012-02-11
"1592","alamo square","san francisco","san francisco",3299,1,NA,NA,0,NA,NA,NA,2015-11-20
"1594","alamo square","san francisco","san francisco",3250,2,NA,1250,0,NA,NA,NA,2011-12-17
"1595","alamo square","san francisco","san francisco",3000,1,NA,NA,0,NA,NA,NA,2015-10-15
"1596","alamo square","san francisco","san francisco",4500,2,2,1860,0,NA,NA,NA,2011-12-29
"1597","alamo square","san francisco","san francisco",4350,2,1,NA,0,NA,NA,NA,2015-03-09
"1598","alamo square","san francisco","san francisco",4500,3,NA,NA,0,NA,NA,NA,2012-02-01
"1599","alamo square","san francisco","san francisco",3900,2,1,NA,0,NA,NA,NA,2016-05-27
"1600","alamo square","san francisco","san francisco",2900,2,2,NA,0,NA,NA,NA,2011-11-18
"1601","alamo square","san francisco","san francisco",5300,2,2,1100,0,"2413",37.773361,-122.438765,2015-12-04
"1602","alamo square","san francisco","san francisco",3650,1,NA,850,0,NA,NA,NA,2014-09-07
"1603","alamo square","san francisco","san francisco",4900,2,NA,1800,0,NA,NA,NA,2012-06-01
"1604","alamo square","san francisco","san francisco",7900,6,NA,1400,0,NA,NA,NA,2015-12-04
"1605","alamo square","san francisco","san francisco",9000,3,1,NA,0,NA,NA,NA,2015-04-07
"1606","alamo square","san francisco","san francisco",2295,1,NA,NA,0,NA,NA,NA,2015-04-07
"1607","alamo square","san francisco","san francisco",3100,1,NA,620,0,NA,NA,NA,2015-12-25
"1608","alamo square","san francisco","san francisco",3100,2,NA,900,0,NA,37.775498,NA,2013-12-19
"2890","bayview","san francisco","san francisco",2000,2,NA,NA,0,NA,NA,NA,2001-01-24
"2891","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2006-02-21
"2892","bayview","san francisco","san francisco",1400,2,1.5,NA,0,NA,NA,NA,2001-06-03
"2893","bayview","san francisco","san francisco",2050,3,NA,NA,0,NA,NA,NA,2006-02-25
"2894","bayview","san francisco","san francisco",650,1,NA,NA,0,NA,NA,NA,2003-04-26
"2895","bayview","san francisco","san francisco",1495,2,NA,NA,0,NA,NA,NA,2004-10-18
"2896","bayview","san francisco","san francisco",1995,3,NA,NA,0,NA,NA,NA,2003-08-01
"2897","bayview","san francisco","san francisco",2650,3,1,NA,0,NA,NA,NA,2012-07-14
"2898","bayview","san francisco","san francisco",1550,2,NA,NA,0,NA,NA,NA,2006-03-01
"2899","bayview","san francisco","san francisco",1150,2,NA,NA,0,NA,NA,NA,2003-10-01
"2900","bayview","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2003-10-02
"2902","bayview","san francisco","san francisco",1250,2,NA,NA,0,NA,NA,NA,2004-10-22
"2903","bayview","san francisco","san francisco",2650,4,3,NA,0,NA,NA,NA,2003-12-03
"2906","bayview","san francisco","san francisco",2600,4,NA,NA,0,NA,NA,NA,2006-04-06
"2907","bayview","san francisco","san francisco",1295,1,NA,NA,0,NA,NA,NA,2004-10-27
"2908","bayview","san francisco","san francisco",1825,1,1,NA,0,NA,NA,NA,2004-04-09
"2909","bayview","san francisco","san francisco",2000,2,NA,NA,0,NA,NA,NA,2004-04-09
"2910","bayview","san francisco","san francisco",2550,4,NA,NA,0,NA,NA,NA,2004-04-09
"2911","bayview","san francisco","san francisco",980,2,1,NA,0,NA,NA,NA,2004-06-03
"2912","bayview","san francisco","san francisco",1250,1,NA,NA,0,NA,NA,NA,2010-07-06
"2913","bayview","san francisco","san francisco",1995,3,2,NA,0,NA,NA,NA,2004-11-01
"2914","bayview","san francisco","san francisco",2600,3,NA,NA,0,NA,NA,NA,2004-06-12
"2916","bayview","san francisco","san francisco",1750,3,NA,NA,0,NA,NA,NA,2004-11-03
"2917","bayview","san francisco","san francisco",1950,2,NA,NA,0,NA,NA,NA,2006-04-11
"2918","bayview","san francisco","san francisco",2495,1,NA,NA,0,NA,NA,NA,2004-06-15
"2919","bayview","san francisco","san francisco",2495,4,3,NA,0,NA,NA,NA,2004-06-15
"2920","bayview","san francisco","san francisco",2495,4,3,NA,0,NA,NA,NA,2004-06-16
"2921","bayview","san francisco","san francisco",1700,3,NA,NA,0,NA,NA,NA,2004-11-05
"2922","bayview","san francisco","san francisco",1600,2,NA,NA,0,NA,NA,NA,2004-11-06
"2923","bayview","san francisco","san francisco",2400,3,NA,NA,0,NA,NA,NA,2004-11-06
"2924","bayview","san francisco","san francisco",5000,5,NA,NA,0,NA,NA,NA,2004-06-18
"2925","bayview","san francisco","san francisco",1200,1,NA,1000,0,NA,NA,NA,2004-06-22
"2926","bayview","san francisco","san francisco",1595,3,NA,NA,0,NA,NA,NA,2004-06-22
"2927","bayview","san francisco","san francisco",2900,2,1,1000,0,NA,NA,NA,2013-12-26
"2928","bayview","san francisco","san francisco",2345,4,NA,NA,0,NA,NA,NA,2004-06-27
"2929","bayview","san francisco","san francisco",1400,2,1,NA,0,NA,NA,NA,2004-06-28
"2930","bayview","san francisco","san francisco",1900,2,1,NA,0,NA,NA,NA,2004-06-28
"2931","bayview","san francisco","san francisco",1800,2,NA,NA,0,NA,NA,NA,2004-11-18
"2932","bayview","san francisco","san francisco",1000,2,2,NA,0,NA,NA,NA,2011-03-20
"2933","bayview","san francisco","san francisco",2000,3,NA,NA,0,NA,NA,NA,2004-11-19
"2934","bayview","san francisco","san francisco",2500,2,NA,NA,0,NA,NA,NA,2014-07-07
"2935","bayview","san francisco","san francisco",2595,4,2,NA,0,NA,NA,NA,2011-06-24
"2937","bayview","san francisco","san francisco",650,1,NA,NA,0,NA,NA,NA,2004-11-22
"2938","bayview","san francisco","san francisco",1695,3,1.5,NA,0,NA,NA,NA,2004-11-24
"2939","bayview","san francisco","san francisco",1850,2,2,NA,0,NA,NA,NA,2004-11-26
"2940","bayview","san francisco","san francisco",2500,3,1,NA,0,NA,NA,NA,2004-07-07
"2941","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2004-11-30
"2942","bayview","san francisco","san francisco",2400,4,1,NA,0,NA,NA,NA,2004-07-10
"2943","bayview","san francisco","san francisco",1900,4,NA,NA,0,NA,NA,NA,2004-08-24
"2944","bayview","san francisco","san francisco",2000,3,NA,NA,0,NA,NA,NA,2004-07-12
"2946","bayview","san francisco","san francisco",800,1,NA,NA,0,NA,NA,NA,2004-07-15
"2947","bayview","san francisco","san francisco",2195,1,NA,NA,0,NA,NA,NA,2006-07-20
"2948","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-12-18
"2949","bayview","san francisco","san francisco",2195,3,2,NA,0,NA,NA,NA,2004-12-18
"2951","bayview","san francisco","san francisco",1800,2,NA,NA,0,NA,NA,NA,2006-08-14
"2952","bayview","san francisco","san francisco",2000,2,NA,NA,0,NA,NA,NA,2006-08-14
"2953","bayview","san francisco","san francisco",2095,4,3,NA,0,NA,NA,NA,2006-08-14
"2954","bayview","san francisco","san francisco",2400,3,NA,NA,0,NA,NA,NA,2006-08-14
"2955","bayview","san francisco","san francisco",1550,3,NA,NA,0,NA,NA,NA,2004-12-29
"2957","bayview","san francisco","san francisco",1850,3,NA,NA,0,NA,NA,NA,2004-07-19
"2959","bayview","san francisco","san francisco",2500,3,NA,1500,0,NA,NA,NA,2011-11-15
"2960","bayview","san francisco","san francisco",2200,2,NA,NA,0,NA,NA,NA,2004-12-30
"2961","bayview","san francisco","san francisco",1550,2,NA,NA,0,NA,NA,NA,2004-07-22
"2962","bayview","san francisco","san francisco",1995,3,2,NA,0,NA,NA,NA,2005-01-04
"2963","bayview","san francisco","san francisco",2200,3,NA,NA,0,NA,NA,NA,2005-01-04
"2964","bayview","san francisco","san francisco",2200,2,NA,NA,0,NA,NA,NA,2005-01-09
"2965","bayview","san francisco","san francisco",1800,2,NA,NA,0,NA,NA,NA,2004-07-24
"2966","bayview","san francisco","san francisco",3722,2,NA,1700,0,"1946",37.711366,-122.391925,2015-03-23
"2967","bayview","san francisco","san francisco",3840,2,NA,1592,0,"1946",37.711366,-122.391925,2015-03-23
"2968","bayview","san francisco","san francisco",4191,2,NA,1634,0,NA,NA,NA,2015-03-23
"2969","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2005-01-30
"2970","bayview","san francisco","san francisco",1350,1,NA,600,0,NA,NA,NA,2012-03-14
"2971","bayview","san francisco","san francisco",2100,2,NA,972,0,NA,NA,NA,2012-03-14
"2972","bayview","san francisco","san francisco",950,2,NA,NA,0,NA,NA,NA,2015-03-25
"2973","bayview","san francisco","san francisco",1300,1,1,NA,1,NA,NA,NA,2015-03-25
"2974","bayview","san francisco","san francisco",1600,1,1.5,NA,0,NA,NA,NA,2005-02-04
"2975","bayview","san francisco","san francisco",1600,2,1.5,NA,0,NA,NA,NA,2004-09-27
"2977","bayview","san francisco","san francisco",950,1,1,NA,0,NA,NA,NA,2004-08-14
"2978","bayview","san francisco","san francisco",1800,2,1,NA,0,NA,NA,NA,2012-03-18
"2979","bayview","san francisco","san francisco",2200,2,2,NA,0,NA,NA,NA,2004-08-17
"2980","bayview","san francisco","san francisco",2395,1,NA,NA,0,NA,NA,NA,2004-08-17
"2981","bayview","san francisco","san francisco",2300,3,2,NA,0,NA,NA,NA,2004-08-18
"2982","bayview","san francisco","san francisco",1250,1,NA,NA,0,NA,NA,NA,2007-01-28
"2983","bayview","san francisco","san francisco",800,1,NA,NA,0,NA,NA,NA,2005-02-25
"2985","bayview","san francisco","san francisco",1750,2,1,NA,0,NA,NA,NA,2007-02-16
"2986","bayview","san francisco","san francisco",2200,3,1,NA,0,NA,NA,NA,2007-02-16
"2987","bayview","san francisco","san francisco",3495,2,NA,NA,0,NA,NA,NA,2015-06-02
"2988","bayview","san francisco","san francisco",1600,2,NA,800,0,NA,NA,NA,2004-08-20
"2989","bayview","san francisco","san francisco",2200,2,2,NA,0,NA,NA,NA,2004-08-21
"2990","bayview","san francisco","san francisco",2500,3,NA,NA,0,NA,NA,NA,2004-08-21
"2991","bayview","san francisco","san francisco",1000,1,NA,NA,0,NA,NA,NA,2004-08-22
"2992","bayview","san francisco","san francisco",1250,2,NA,NA,0,NA,NA,NA,2005-03-12
"2993","bayview","san francisco","san francisco",973,3,NA,2000,0,NA,NA,NA,2011-09-30
"2994","bayview","san francisco","san francisco",2195,3,NA,NA,0,NA,NA,NA,2011-09-30
"2995","bayview","san francisco","san francisco",2185,3,2,NA,0,NA,NA,NA,2004-08-25
"2996","bayview","san francisco","san francisco",1280,1,NA,NA,0,NA,NA,NA,2004-08-26
"2997","bayview","san francisco","san francisco",2800,4,2,NA,0,NA,NA,NA,2004-08-26
"2998","bayview","san francisco","san francisco",2650,2,NA,NA,0,NA,NA,NA,2018-04-12
"2999","bayview","san francisco","san francisco",790,1,NA,NA,0,NA,NA,NA,2004-08-27
"3000","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2004-08-27
"3001","bayview","san francisco","san francisco",2250,3,NA,NA,0,NA,NA,NA,2004-08-27
"3002","bayview","san francisco","san francisco",950,2,NA,NA,0,NA,NA,NA,2005-03-30
"3003","bayview","san francisco","san francisco",2000,3,2,NA,0,NA,NA,NA,2005-03-30
"3004","bayview","san francisco","san francisco",1650,2,1,NA,0,NA,NA,NA,2011-12-16
"3005","bayview","san francisco","san francisco",2450,3,1.5,1375,0,NA,NA,NA,2011-12-16
"3006","bayview","san francisco","san francisco",2595,2,NA,NA,0,NA,NA,NA,2011-12-16
"3007","bayview","san francisco","san francisco",1300,2,1,NA,0,NA,NA,NA,2005-04-03
"3008","bayview","san francisco","san francisco",1850,3,NA,NA,0,NA,NA,NA,2004-08-30
"3009","bayview","san francisco","san francisco",1800,3,NA,NA,0,NA,NA,NA,2007-09-11
"3010","bayview","san francisco","san francisco",1800,3,NA,NA,0,NA,NA,NA,2004-08-31
"3011","bayview","san francisco","san francisco",2100,3,NA,NA,0,NA,NA,NA,2004-09-01
"3012","bayview","san francisco","san francisco",2325,3,NA,NA,0,NA,NA,NA,2007-10-11
"3013","bayview","san francisco","san francisco",790,1,NA,NA,0,NA,NA,NA,2004-09-04
"3015","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2005-05-07
"3016","bayview","san francisco","san francisco",1200,1,NA,NA,0,NA,NA,NA,2006-04-11
"3017","bayview","san francisco","san francisco",2200,1,1,NA,0,NA,NA,NA,2004-09-05
"3018","bayview","san francisco","san francisco",1500,1,1.5,NA,0,NA,NA,NA,2005-05-09
"3019","bayview","san francisco","san francisco",550,1,NA,NA,0,NA,NA,NA,2004-09-06
"3020","bayview","san francisco","san francisco",2100,3,NA,NA,0,NA,NA,NA,2004-09-06
"3022","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-09-07
"3024","bayview","san francisco","san francisco",2300,1,NA,NA,0,NA,NA,NA,2004-09-07
"3025","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-09-10
"3026","bayview","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2013-11-03
"3027","bayview","san francisco","san francisco",600,1,1,NA,0,NA,NA,NA,2007-10-26
"3028","bayview","san francisco","san francisco",1750,3,NA,NA,0,NA,NA,NA,2007-10-26
"3029","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-09-14
"3030","bayview","san francisco","san francisco",3100,2,2,1600,0,NA,NA,NA,2004-09-15
"3032","bayview","san francisco","san francisco",3700,2,NA,NA,0,NA,NA,NA,2004-09-15
"3034","bayview","san francisco","san francisco",1100,1,1,NA,0,NA,NA,NA,2006-01-01
"3035","bayview","san francisco","san francisco",650,1,NA,NA,0,NA,NA,NA,2012-05-11
"3036","bayview","san francisco","san francisco",2100,3,NA,NA,0,NA,NA,NA,2004-09-19
"3037","bayview","san francisco","san francisco",1650,3,NA,NA,0,NA,NA,NA,2004-09-20
"3038","bayview","san francisco","san francisco",1200,1,NA,NA,0,NA,NA,NA,2012-05-18
"3039","bayview","san francisco","san francisco",2500,3,2,NA,0,NA,NA,NA,2012-02-05
"3040","bayview","san francisco","san francisco",1500,2,NA,NA,0,NA,NA,NA,2004-09-23
"3042","bayview","san francisco","san francisco",2000,2,2,NA,0,NA,NA,NA,2004-09-23
"3043","bayview","san francisco","san francisco",1500,2,NA,NA,0,NA,NA,NA,2004-09-24
"3045","bayview","san francisco","san francisco",1352,1,NA,NA,0,NA,NA,NA,2006-02-07
"3046","bayview","san francisco","san francisco",1100,4,NA,NA,0,NA,NA,NA,2006-02-09
"3047","bayview","san francisco","san francisco",1500,1,NA,NA,0,NA,NA,NA,2006-02-19
"3048","bayview","san francisco","san francisco",1650,3,NA,NA,0,NA,NA,NA,2006-02-19
"3049","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2006-02-19
"3050","bayview","san francisco","san francisco",2200,4,2.5,NA,0,NA,NA,NA,2006-02-19
"3051","bayview","san francisco","san francisco",1695,3,NA,NA,0,NA,NA,NA,2004-10-12
"3052","bayview","san francisco","san francisco",1695,3,1.5,NA,0,NA,NA,NA,2004-10-12
"3053","bayview","san francisco","san francisco",1750,3,NA,NA,0,NA,NA,NA,2004-10-12
"3054","bayview","san francisco","san francisco",2050,3,NA,NA,0,NA,NA,NA,2006-02-21
"3055","bayview","san francisco","san francisco",1800,3,1,NA,0,NA,NA,NA,2004-10-13
"3056","bayview","san francisco","san francisco",1950,3,NA,NA,0,NA,NA,NA,2006-02-23
"3057","bayview","san francisco","san francisco",2450,3,NA,NA,0,NA,NA,NA,2008-05-21
"3058","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2006-02-25
"3059","bayview","san francisco","san francisco",2600,1,1,800,0,NA,NA,NA,2016-01-25
"3060","bayview","san francisco","san francisco",2500,3,2,NA,0,NA,NA,NA,2004-10-16
"3061","bayview","san francisco","san francisco",995,1,NA,NA,0,NA,NA,NA,2004-11-27
"3062","bayview","san francisco","san francisco",2995,4,NA,1400,0,NA,NA,NA,2012-07-07
"3063","bayview","san francisco","san francisco",1352,1,NA,NA,0,NA,NA,NA,2006-02-28
"3064","bayview","san francisco","san francisco",1650,3,2,NA,0,NA,NA,NA,2006-02-28
"3065","bayview","san francisco","san francisco",2500,3,NA,NA,0,NA,NA,NA,2008-12-17
"3066","bayview","san francisco","san francisco",2000,3,NA,NA,0,NA,NA,NA,2006-03-22
"3067","bayview","san francisco","san francisco",895,1,NA,NA,0,NA,NA,NA,2004-12-05
"3068","bayview","san francisco","san francisco",2100,2,NA,NA,0,NA,NA,NA,2008-12-18
"3069","bayview","san francisco","san francisco",2300,3,NA,NA,0,NA,NA,NA,2004-10-21
"3070","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2004-10-23
"3071","bayview","san francisco","san francisco",1900,2,NA,NA,0,NA,NA,NA,2004-10-23
"3072","bayview","san francisco","san francisco",2595,3,NA,2000,0,NA,NA,NA,2012-03-27
"3075","bayview","san francisco","san francisco",800,1,NA,NA,0,NA,NA,NA,2016-02-15
"3076","bayview","san francisco","san francisco",3850,3,NA,NA,0,NA,NA,NA,2016-02-15
"3077","bayview","san francisco","san francisco",1250,2,NA,NA,0,NA,NA,NA,2006-04-07
"3078","bayview","san francisco","san francisco",980,1,NA,NA,0,NA,NA,NA,2004-10-29
"3079","bayview","san francisco","san francisco",1598,2,NA,NA,0,NA,NA,NA,2004-10-29
"3080","bayview","san francisco","san francisco",839,2,NA,NA,0,NA,NA,NA,2010-07-09
"3081","bayview","san francisco","san francisco",1400,1,NA,NA,0,NA,NA,NA,2004-11-02
"3082","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-11-02
"3083","bayview","san francisco","san francisco",2200,3,1,NA,0,NA,NA,NA,2006-04-10
"3085","bayview","san francisco","san francisco",1050,1,NA,NA,0,NA,NA,NA,2004-11-06
"3086","bayview","san francisco","san francisco",1400,1,NA,NA,0,NA,NA,NA,2005-05-22
"3087","bayview","san francisco","san francisco",1900,1,NA,NA,0,NA,37.718658,NA,2013-10-04
"3088","bayview","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2013-10-04
"3089","bayview","san francisco","san francisco",2600,2,NA,NA,0,NA,37.718604,NA,2013-10-04
"3090","bayview","san francisco","san francisco",1500,3,NA,NA,0,NA,NA,NA,2006-04-15
"3092","bayview","san francisco","san francisco",3975,2,NA,1324,0,NA,NA,NA,2016-03-30
"3093","bayview","san francisco","san francisco",4500,2,NA,1706,0,NA,NA,NA,2016-03-30
"3094","bayview","san francisco","san francisco",2350,2,NA,NA,0,NA,NA,NA,2011-01-05
"3095","bayview","san francisco","san francisco",2600,3,NA,NA,0,NA,NA,NA,2004-11-10
"3096","bayview","san francisco","san francisco",2800,3,NA,NA,0,NA,NA,NA,2004-11-10
"3097","bayview","san francisco","san francisco",2300,3,1,NA,0,NA,NA,NA,2006-04-23
"3098","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2004-11-14
"3099","bayview","san francisco","san francisco",3200,3,2,NA,0,NA,37.731525,NA,2013-12-30
"3100","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2004-11-16
"3101","bayview","san francisco","san francisco",2500,2,NA,NA,0,NA,37.7309,NA,2013-12-31
"3102","bayview","san francisco","san francisco",2400,3,2,NA,0,NA,NA,NA,2011-01-12
"3103","bayview","san francisco","san francisco",1550,1,NA,NA,0,NA,NA,NA,2012-03-17
"3104","bayview","san francisco","san francisco",1600,2,1,555,0,NA,NA,NA,2014-08-03
"3105","bayview","san francisco","san francisco",1500,2,NA,NA,0,NA,NA,NA,2006-06-13
"3106","bayview","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2011-06-24
"3107","bayview","san francisco","san francisco",1700,2,1,NA,0,NA,NA,NA,2011-06-24
"3109","bayview","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2004-11-21
"3110","bayview","san francisco","san francisco",2600,3,NA,NA,0,NA,NA,NA,2004-11-21
"3111","bayview","san francisco","san francisco",1800,3,NA,NA,0,NA,NA,NA,2011-07-24
"3112","bayview","san francisco","san francisco",2800,3,2,NA,0,NA,NA,NA,2011-07-24
"3113","bayview","san francisco","san francisco",800,1,NA,800,0,NA,NA,NA,2014-08-10
"3114","bayview","san francisco","san francisco",1546,1,NA,NA,0,NA,NA,NA,2005-02-19
"3115","bayview","san francisco","san francisco",800,1,NA,NA,0,NA,NA,NA,2012-02-13
