"address","...2","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon","neighborhoods"
"891 CAROLINA ST , San Francisco, CA, USA",345674,"01/08/2018","4097","27",891,NA,"CAROLINA","ST",1,"08",2018,37.757452,-122.399615,"Potrero Hill"
"891 POST ST , San Francisco, CA, USA",364882,"18/12/2018","303","013B",891,NA,"POST","ST",1,"12",2018,37.787196877551,-122.416359857143,"Tenderloin"
"894 FOLSOM ST , San Francisco, CA, USA",247324,"02/07/2010","3733","28",894,NA,"FOLSOM","ST",1,"07",2010,37.7806387,-122.403344754477,"South of Market"
"895 37TH AV , San Francisco, CA, USA",534902,"10/09/2018","1680","016A",895,NA,"37TH","AV",1,"09",2018,37.7721338,-122.4972266,"Outer Richmond"
"895 A 37TH AV , San Francisco, CA, USA",534901,"10/09/2018","1680","016A",895,"A","37TH","AV",1,"09",2018,37.772167122449,-122.497164816327,"Outer Richmond"
"895 NOE ST , San Francisco, CA, USA",471034,"02/05/2016","3621","30",895,NA,"NOE","ST",1,"05",2016,37.7549058,-122.431957707559,"Noe Valley"
"895 NOE ST , San Francisco, CA, USA",447030,"10/03/2015","3621","30",895,NA,"NOE","ST",1,"03",2015,37.7549058,-122.431957707559,"Noe Valley"
"896 DE HARO ST , San Francisco, CA, USA",501865,"08/10/2015","4095","18",896,NA,"DE HARO","ST",2,"10",2015,37.7582766734694,-122.401077632653,"Potrero Hill"
"896 DE HARO ST , San Francisco, CA, USA",506597,"03/10/2016","4095","18",896,NA,"DE HARO","ST",2,"10",2016,37.7582766734694,-122.401077632653,"Potrero Hill"
"897 37TH AV , San Francisco, CA, USA",534903,"10/09/2018","1680","016A",897,NA,"37TH","AV",1,"09",2018,37.7721118,-122.4972267,"Outer Richmond"
"899 VALENCIA ST , San Francisco, CA, USA",446654,"04/03/2015","3596","113",899,NA,"VALENCIA","ST",18,"03",2015,37.758628,-122.42118,"Mission"
"900 ELLSWORTH ST , San Francisco, CA, USA",365482,"04/12/2018","5843","8",900,NA,"ELLSWORTH","ST",8,"12",2018,37.732924,-122.417163,"Bernal Heights"
"900 FOLSOM ST , San Francisco, CA, USA",371937,"27/02/2015","3732","9",900,NA,"FOLSOM","ST",282,"02",2015,37.78012745,-122.404187165314,"South of Market"
"900 FOLSOM ST , San Francisco, CA, USA",144698,"06/11/2013","3732","9",900,NA,"FOLSOM","ST",282,"11",2013,37.78012745,-122.404187165314,"South of Market"
"900 FOLSOM ST , San Francisco, CA, USA",465606,"01/05/2015","3732","9",900,NA,"FOLSOM","ST",282,"05",2015,37.78012745,-122.404187165314,"South of Market"
"900 MINNESOTA ST , San Francisco, CA, USA",209343,"18/12/2007","4106","27",900,NA,"MINNESOTA","ST",16,"12",2007,37.759069010101,-122.390430919192,"Potrero Hill"
"900 OAK ST , San Francisco, CA, USA",516572,"10/10/2018","825","40",900,NA,"OAK","ST",1,"10",2018,37.773694,-122.43444,"Hayes Valley"
"900 OAK ST , San Francisco, CA, USA",366202,"13/12/2018","825","40",900,NA,"OAK","ST",1,"12",2018,37.773694,-122.43444,"Hayes Valley"
"900 OAK ST , San Francisco, CA, USA",326613,"12/04/2018","825","40",900,NA,"OAK","ST",1,"04",2018,37.773694,-122.43444,"Hayes Valley"
"900 PRESIDIO AV , San Francisco, CA, USA",341051,"01/08/2017","1082","14",900,NA,"PRESIDIO","AV",1,"08",2017,37.783327,-122.445698,"Presidio Heights"
"905 CAPP ST , San Francisco, CA, USA",460780,"27/03/2018","6518","27",905,NA,"CAPP","ST",1,"03",2018,37.7521078673469,-122.417442265306,"Mission"
"905 GENEVA AV , San Francisco, CA, USA",491677,"16/11/2017","6410","10",905,NA,"GENEVA","AV",4,"11",2017,37.7162527142857,-122.440937285714,"Excelsior"
"907 INNES AV , San Francisco, CA, USA",346358,"13/08/2018","4653","20",907,NA,"INNES","AV",2,"08",2018,37.7320504090909,-122.3760305,"Bayview Hunters Point"
"909 PAGE ST , San Francisco, CA, USA",530095,"29/09/2017","1238","1",909,NA,"PAGE","ST",2,"09",2017,37.772237,-122.435824,"Haight Ashbury"
"91 CHATTANOOGA ST , San Francisco, CA, USA",480527,"04/05/2018","3619","26",91,NA,"CHATTANOOGA","ST",1,"05",2018,37.7551932,-122.4265632,"Noe Valley"
"91 CHATTANOOGA ST , San Francisco, CA, USA",403328,"18/01/2018","3619","26",91,NA,"CHATTANOOGA","ST",1,"01",2018,37.7551932,-122.4265632,"Noe Valley"
"91 CHATTANOOGA ST , San Francisco, CA, USA",366801,"24/12/2018","3619","26",91,NA,"CHATTANOOGA","ST",1,"12",2018,37.7551932,-122.4265632,"Noe Valley"
"91 CHATTANOOGA ST , San Francisco, CA, USA",497017,"06/11/2018","3619","26",91,NA,"CHATTANOOGA","ST",1,"11",2018,37.7551932,-122.4265632,"Noe Valley"
"910 PRESIDIO AV , San Francisco, CA, USA",403300,"08/01/2018","1082","14",910,NA,"PRESIDIO","AV",1,"01",2018,37.783327,-122.445698,"Presidio Heights"
"911 PAGE ST , San Francisco, CA, USA",530096,"29/09/2017","1238","1",911,NA,"PAGE","ST",2,"09",2017,37.772237,-122.435824,"Haight Ashbury"
"914 CAPP ST , San Francisco, CA, USA",209687,"04/12/2007","6517","7",914,NA,"CAPP","ST",1,"12",2007,37.7519834285714,-122.417430142857,"Mission"
"914 CAPP ST , San Francisco, CA, USA",199424,"31/08/2007","6517","7",914,NA,"CAPP","ST",1,"08",2007,37.7519834285714,-122.417430142857,"Mission"
"914 CAPP ST , San Francisco, CA, USA",309554,"22/09/2009","6517","7",914,NA,"CAPP","ST",1,"09",2009,37.7519834285714,-122.417430142857,"Mission"
"914 DIVISADERO ST , San Francisco, CA, USA",230352,"10/01/2007","1155","18",914,NA,"DIVISADERO","ST",2,"01",2007,37.77809075,-122.43816626052,"Western Addition"
"914 WISCONSIN ST , San Francisco, CA, USA",39350,"30/12/2013","4161","74",914,NA,"WISCONSIN","ST",7,"12",2013,37.7557177,-122.399055283751,"Potrero Hill"
"915 FLORIDA ST , San Francisco, CA, USA",128643,"28/05/2013","4145","29",915,NA,"FLORIDA","ST",1,"05",2013,37.7568595,-122.410260853957,"Mission"
"915 JACKSON ST , San Francisco, CA, USA",307579,"25/09/2008","191","31",915,NA,"JACKSON","ST",1,"09",2008,37.795408,-122.41026,"Chinatown"
"915 JACKSON ST , San Francisco, CA, USA",231817,"11/01/2008","191","31",915,NA,"JACKSON","ST",1,"01",2008,37.795408,-122.41026,"Chinatown"
"916 A CAPP ST , San Francisco, CA, USA",309876,"28/09/2009","6517","7",916,"A","CAPP","ST",1,"09",2009,37.7519557755102,-122.41742744898,"Mission"
"916 CAPP ST , San Francisco, CA, USA",199423,"31/08/2007","6517","7",916,NA,"CAPP","ST",1,"08",2007,37.7519557755102,-122.41742744898,"Mission"
"916 CAPP ST , San Francisco, CA, USA",309555,"22/09/2009","6517","7",916,NA,"CAPP","ST",1,"09",2009,37.7519557755102,-122.41742744898,"Mission"
"916 CAPP ST , San Francisco, CA, USA",209686,"04/12/2007","6517","7",916,NA,"CAPP","ST",1,"12",2007,37.7519557755102,-122.41742744898,"Mission"
"917 CENTRAL AV , San Francisco, CA, USA",326514,"03/04/2018","1149","4",917,NA,"CENTRAL","AV",1,"04",2018,37.77843075,-122.445496925624,"Lone Mountain/USF"
"917 CENTRAL AV , San Francisco, CA, USA",535242,"11/09/2018","1149","4",917,NA,"CENTRAL","AV",1,"09",2018,37.77843075,-122.445496925624,"Lone Mountain/USF"
"917 CENTRAL AV , San Francisco, CA, USA",517763,"15/10/2018","1149","4",917,NA,"CENTRAL","AV",1,"10",2018,37.77843075,-122.445496925624,"Lone Mountain/USF"
"917 RHODE ISLAND ST , San Francisco, CA, USA",530013,"07/09/2017","4095","73",917,NA,"RHODE ISLAND","ST",1,"09",2017,37.75817835,-122.401685499534,"Potrero Hill"
"92 BROAD ST , San Francisco, CA, USA",302733,"17/09/2007","7108","51",92,NA,"BROAD","ST",1,"09",2007,37.713278,-122.45575525,"Oceanview/Merced/Ingleside"
"92 CONCORD ST , San Francisco, CA, USA",515828,"22/10/2018","6468","010A",92,NA,"CONCORD","ST",1,"10",2018,37.712206,-122.442879,"Excelsior"
"921 ATHENS ST , San Francisco, CA, USA",412838,"14/07/2016","6402","31",921,NA,"ATHENS","ST",1,"07",2016,37.714356,-122.43359,"Excelsior"
"921 POST ST , San Francisco, CA, USA",51909,"06/02/2013","302","027A",921,NA,"POST","ST",1,"02",2013,37.787025,-122.417047,"Tenderloin"
"923 FOLSOM ST , San Francisco, CA, USA",351062,"07/12/2015","3753","106",923,NA,"FOLSOM","ST",115,"12",2015,37.779616,-122.403963,"South of Market"
"923 FOLSOM ST , San Francisco, CA, USA",503512,"23/10/2015","3753","106",923,NA,"FOLSOM","ST",115,"10",2015,37.779616,-122.403963,"South of Market"
"923 FOLSOM ST , San Francisco, CA, USA",337109,"04/08/2016","3753","106",923,NA,"FOLSOM","ST",115,"08",2016,37.779616,-122.403963,"South of Market"
"924 BALBOA ST , San Francisco, CA, USA",211572,"02/12/2008","1553","19",924,NA,"BALBOA","ST",1,"12",2008,37.7771054285714,-122.468639632653,"Inner Richmond"
"925 WOOLSEY ST , San Francisco, CA, USA",436959,"26/06/2017","6113","34",925,NA,"WOOLSEY","ST",1,"06",2017,37.72288605,-122.410861746059,"Portola"
"926 GARFIELD ST , San Francisco, CA, USA",530484,"20/09/2017","6998","24",926,NA,"GARFIELD","ST",1,"09",2017,37.71981185,-122.471274350042,"Oceanview/Merced/Ingleside"
"926 GARFIELD ST , San Francisco, CA, USA",321756,"07/04/2017","6998","24",926,NA,"GARFIELD","ST",1,"04",2017,37.71981185,-122.471274350042,"Oceanview/Merced/Ingleside"
"926 SHOTWELL ST , San Francisco, CA, USA",6629,"24/04/2013","3641","75",926,NA,"SHOTWELL","ST",1,"04",2013,37.7531428,-122.415455977875,"Mission"
"926 SHOTWELL ST , San Francisco, CA, USA",298869,"06/10/2009","3641","75",926,NA,"SHOTWELL","ST",1,"10",2009,37.7531428,-122.415455977875,"Mission"
"926 SHOTWELL ST , San Francisco, CA, USA",268169,NA,"3641","75",926,NA,"SHOTWELL","ST",1,NA,NA,37.7531428,-122.415455977875,"Mission"
"926 SHOTWELL ST , San Francisco, CA, USA",308067,"28/09/2009","3641","75",926,NA,"SHOTWELL","ST",1,"09",2009,37.7531428,-122.415455977875,"Mission"
"926 SHOTWELL ST , San Francisco, CA, USA",8052,"15/04/2013","3641","75",926,NA,"SHOTWELL","ST",1,"04",2013,37.7531428,-122.415455977875,"Mission"
"926 SHOTWELL ST , San Francisco, CA, USA",6627,"24/04/2013","3641","75",926,NA,"SHOTWELL","ST",1,"04",2013,37.7531428,-122.415455977875,"Mission"
"927 HAYES ST , San Francisco, CA, USA",462803,"29/03/2018","822","36",927,NA,"HAYES","ST",1,"03",2018,37.775488,-122.43167,"Hayes Valley"
"927 HAYES ST , San Francisco, CA, USA",511239,"12/10/2017","822","36",927,NA,"HAYES","ST",1,"10",2017,37.775488,-122.43167,"Hayes Valley"
"928 EDINBURGH ST , San Francisco, CA, USA",525350,"16/09/2016","6406","2",928,NA,"EDINBURGH","ST",1,"09",2016,37.715425,-122.436716,"Excelsior"
"928 HAMPSHIRE ST , San Francisco, CA, USA",219512,"28/02/2007","4143","3",928,NA,"HAMPSHIRE","ST",1,"02",2007,37.757231,-122.407987,"Mission"
"929 BRAZIL AV , San Francisco, CA, USA",516393,"02/10/2018","6023","40",929,NA,"BRAZIL","AV",1,"10",2018,37.7211898571429,-122.427301714286,"Excelsior"
"929 BRAZIL AV , San Francisco, CA, USA",341055,"02/08/2017","6023","40",929,NA,"BRAZIL","AV",1,"08",2017,37.7211898571429,-122.427301714286,"Excelsior"
"929 BRODERICK ST , San Francisco, CA, USA",175633,"04/09/2012","1152","6",929,NA,"BRODERICK","ST",1,"09",2012,37.778887,-122.440654842155,"Western Addition"
"929 BRODERICK ST , San Francisco, CA, USA",170289,"22/10/2012","1152","6",929,NA,"BRODERICK","ST",1,"10",2012,37.778887,-122.440654842155,"Western Addition"
"929 BRODERICK ST , San Francisco, CA, USA",168961,"04/10/2012","1152","6",929,NA,"BRODERICK","ST",1,"10",2012,37.778887,-122.440654842155,"Western Addition"
"929 HAYES ST , San Francisco, CA, USA",462804,"29/03/2018","822","36",929,NA,"HAYES","ST",1,"03",2018,37.775487,-122.431668,"Hayes Valley"
"929 HAYES ST , San Francisco, CA, USA",511240,"12/10/2017","822","36",929,NA,"HAYES","ST",1,"10",2017,37.775487,-122.431668,"Hayes Valley"
"93 SATURN ST , San Francisco, CA, USA",404255,"05/01/2018","2646","32",93,NA,"SATURN","ST",1,"01",2018,37.7625112,-122.4428201,"Castro/Upper Market"
"93 SATURN ST , San Francisco, CA, USA",437425,"12/06/2017","2646","32",93,NA,"SATURN","ST",1,"06",2017,37.7625112,-122.4428201,"Castro/Upper Market"
"930 BAKER ST , San Francisco, CA, USA",340916,"25/08/2017","1118","3",930,NA,"BAKER","ST",2,"08",2017,37.779897,-122.441401,"Lone Mountain/USF"
"930 SHOTWELL ST , San Francisco, CA, USA",144919,"19/11/2013","3641","76",930,NA,"SHOTWELL","ST",2,"11",2013,37.7534923469388,-122.415373734694,"Mission"
"930 SHOTWELL ST , San Francisco, CA, USA",507394,"12/10/2016","3641","88",930,NA,"SHOTWELL","ST",2,"10",2016,37.7534923469388,-122.415373734694,"Mission"
"930 SUTTER ST , San Francisco, CA, USA",475162,"12/05/2017","280","8",930,NA,"SUTTER","ST",1,"05",2017,37.7886,-122.415746,"Nob Hill"
"930 SUTTER ST , San Francisco, CA, USA",327293,"02/04/2018","280","8",930,NA,"SUTTER","ST",1,"04",2018,37.7886,-122.415746,"Nob Hill"
"931 HAYES ST , San Francisco, CA, USA",511241,"12/10/2017","822","36",931,NA,"HAYES","ST",1,"10",2017,37.775487,-122.431668,"Hayes Valley"
"931 HAYES ST , San Francisco, CA, USA",462805,"29/03/2018","822","36",931,NA,"HAYES","ST",1,"03",2018,37.775487,-122.431668,"Hayes Valley"
"931 SILVER AV , San Francisco, CA, USA",486750,"23/11/2015","5864","9",931,NA,"SILVER","AV",1,"11",2015,37.7288833545485,-122.416879837755,"Portola"
"931 SILVER AV , San Francisco, CA, USA",332989,"21/08/2015","5864","9",931,NA,"SILVER","AV",1,"08",2015,37.7288833545485,-122.416879837755,"Portola"
"935 DIAMOND ST , San Francisco, CA, USA",493452,"17/11/2017","6539","23",935,NA,"DIAMOND","ST",1,"11",2017,37.74986205,-122.435965014401,"Noe Valley"
"938 SANTIAGO ST , San Francisco, CA, USA",403204,"04/01/2018","2329","8",938,NA,"SANTIAGO","ST",1,"01",2018,37.745085,-122.477617,"Sunset/Parkside"
"940 GROVE ST , San Francisco, CA, USA",113856,"15/03/2013","798","58",940,NA,"GROVE","ST",1,"03",2013,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",51608,"01/02/2013","798","58",940,NA,"GROVE","ST",1,"02",2013,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",52748,"13/02/2013","798","58",940,NA,"GROVE","ST",1,"02",2013,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",163856,"20/10/2014","798","58",940,NA,"GROVE","ST",1,"10",2014,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",56634,"06/02/2014","798","58",940,NA,"GROVE","ST",1,"02",2014,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",119131,"27/03/2014","798","58",940,NA,"GROVE","ST",1,"03",2014,37.776756,-122.432889,"Hayes Valley"
"940 GROVE ST , San Francisco, CA, USA",151130,"24/11/2014","798","58",940,NA,"GROVE","ST",1,"11",2014,37.776756,-122.432889,"Hayes Valley"
"940 SANTIAGO ST , San Francisco, CA, USA",403205,"04/01/2018","2329","8",940,NA,"SANTIAGO","ST",1,"01",2018,37.745085,-122.477621,"Sunset/Parkside"
"941 14TH ST , San Francisco, CA, USA",365990,"14/12/2018","3540","81",941,NA,"14TH","ST",1,"12",2018,37.7672384,-122.43437390821,"Castro/Upper Market"
"942 MARKET ST , San Francisco, CA, USA",272417,"03/05/2007","341","5",942,NA,"MARKET","ST",33,"05",2007,37.783768,-122.408823,"Tenderloin"
"942 SOUTH VAN NESS AV , San Francisco, CA, USA",250903,"22/06/2007","3610","5",942,NA,"SOUTH VAN NESS","AV",2,"06",2007,37.758024,-122.417188,"Mission"
"942 SOUTH VAN NESS AV , San Francisco, CA, USA",296367,"06/10/2008","3610","5",942,NA,"SOUTH VAN NESS","AV",2,"10",2008,37.758024,-122.417188,"Mission"
"945 DARIEN WY , San Francisco, CA, USA",356121,"13/12/2016","3274","23",945,NA,"DARIEN","WY",1,"12",2016,37.7295483,-122.460601510133,"West of Twin Peaks"
"947 INNES AV , San Francisco, CA, USA",321751,"20/04/2017","4653","16",947,NA,"INNES","AV",1,"04",2017,37.73233225,-122.376829794783,"Bayview Hunters Point"
"948 HAMPSHIRE ST , San Francisco, CA, USA",271032,NA,"4143","8",948,NA,"HAMPSHIRE","ST",1,NA,NA,37.7568883,-122.407908941667,"Mission"
"948 HAMPSHIRE ST , San Francisco, CA, USA",265867,NA,"4143","8",948,NA,"HAMPSHIRE","ST",1,NA,NA,37.7568883,-122.407908941667,"Mission"
"948 HAMPSHIRE ST , San Francisco, CA, USA",112983,"01/03/2013","4143","8",948,NA,"HAMPSHIRE","ST",1,"03",2013,37.7568883,-122.407908941667,"Mission"
"949 FELL ST , San Francisco, CA, USA",336216,"18/08/2016","826","18",949,NA,"FELL","ST",2,"08",2016,37.7743654,-122.433395341116,"Hayes Valley"
"949 HAMPSHIRE ST , San Francisco, CA, USA",91396,"28/07/2014","4142","30",949,NA,"HAMPSHIRE","ST",1,"07",2014,37.7569283,-122.407478299468,"Mission"
"949 NATOMA ST , San Francisco, CA, USA",342520,"11/08/2017","3510","28",949,NA,"NATOMA","ST",6,"08",2017,37.7739538571429,-122.415423571429,"South of Market"
"949 NATOMA ST , San Francisco, CA, USA",476609,"11/05/2017","3510","28",949,NA,"NATOMA","ST",6,"05",2017,37.7739538571429,-122.415423571429,"South of Market"
"95 SATURN ST , San Francisco, CA, USA",476222,"05/05/2017","2646","32",95,NA,"SATURN","ST",1,"05",2017,37.7625049,-122.442865,"Castro/Upper Market"
"95 SATURN ST , San Francisco, CA, USA",437426,"12/06/2017","2646","32",95,NA,"SATURN","ST",1,"06",2017,37.7625049,-122.442865,"Castro/Upper Market"
"950 GOUGH ST , San Francisco, CA, USA",423979,"26/07/2018","744","10",950,NA,"GOUGH","ST",95,"07",2018,37.7820266122449,-122.423911938776,"Western Addition"
"952 SUTTER ST , San Francisco, CA, USA",496479,"01/11/2018","280","11",952,NA,"SUTTER","ST",5,"11",2018,37.7885375,-122.416192367521,"Nob Hill"
"955 NATOMA ST , San Francisco, CA, USA",361580,"14/12/2017","3510","27",955,NA,"NATOMA","ST",1,"12",2017,37.77388445,-122.41546129692,"South of Market"
"955 NATOMA ST , San Francisco, CA, USA",471159,"04/05/2016","3510","27",955,NA,"NATOMA","ST",1,"05",2016,37.77388445,-122.41546129692,"South of Market"
"955 NATOMA ST , San Francisco, CA, USA",415297,"28/07/2016","3510","27",955,NA,"NATOMA","ST",1,"07",2016,37.77388445,-122.41546129692,"South of Market"
"955 NATOMA ST , San Francisco, CA, USA",370693,"13/02/2015","3510","27",955,NA,"NATOMA","ST",1,"02",2015,37.77388445,-122.41546129692,"South of Market"
"955 PAGE ST , San Francisco, CA, USA",403387,"11/01/2018","1238","30",955,NA,"PAGE","ST",2,"01",2018,37.77208635,-122.436456299365,"Haight Ashbury"
"955 PINE ST , San Francisco, CA, USA",441591,"04/06/2018","274","21",955,NA,"PINE","ST",1,"06",2018,37.79052335,-122.411476068162,"Nob Hill"
"955 VALENCIA ST , San Francisco, CA, USA",295831,"17/10/2008","3609","33",955,NA,"VALENCIA","ST",1,"10",2008,37.757654,-122.420892,"Mission"
"959 NORTH POINT ST , San Francisco, CA, USA",195129,"28/04/2009","453","13",959,NA,"NORTH POINT","ST",2,"04",2009,37.805195,-122.422992,"Russian Hill"
"96 SUMMIT WY , San Francisco, CA, USA",43133,"12/12/2014","7331","28",96,NA,"SUMMIT","WY",2,"12",2014,37.715460901604,-122.475257623588,"Lakeshore"
"960 HARRISON ST , San Francisco, CA, USA",154689,"05/10/2011","3753","21",960,NA,"HARRISON","ST",4,"10",2011,37.778057,-122.403332,"South of Market"
"960 HARRISON ST , San Francisco, CA, USA",16106,"01/08/2011","3753","21",960,NA,"HARRISON","ST",4,"08",2011,37.778057,-122.403332,"South of Market"
"960 UNION ST , San Francisco, CA, USA",282363,"26/11/2007","99","005C",960,NA,"UNION","ST",1,"11",2007,37.799986,-122.415104,"Russian Hill"
"960 UNION ST , San Francisco, CA, USA",195676,"06/04/2009","99","005C",960,NA,"UNION","ST",1,"04",2009,37.799986,-122.415104,"Russian Hill"
"960 UNION ST , San Francisco, CA, USA",195677,"06/04/2009","99","005C",960,NA,"UNION","ST",1,"04",2009,37.799986,-122.415104,"Russian Hill"
"960 UNION ST , San Francisco, CA, USA",242578,"02/07/2008","99","005C",960,NA,"UNION","ST",1,"07",2008,37.799986,-122.415104,"Russian Hill"
"961 CHURCH ST , San Francisco, CA, USA",135258,"27/05/2014","3619","39",961,NA,"CHURCH","ST",1,"05",2014,37.755535,-122.427491,"Noe Valley"
"961 NORTH POINT ST , San Francisco, CA, USA",195130,"28/04/2009","453","13",961,NA,"NORTH POINT","ST",2,"04",2009,37.805206,-122.422994,"Russian Hill"
"961 UNION ST , San Francisco, CA, USA",311989,"30/09/2010","120","20",961,NA,"UNION","ST",2,"09",2010,37.7995662,-122.415100599984,"Russian Hill"
"967 SUTTER ST , San Francisco, CA, USA",75120,"29/01/2014","300","15",967,NA,"SUTTER","ST",1,"01",2014,37.787969,-122.416229,"Nob Hill"
"969 PINE ST , San Francisco, CA, USA",417608,"25/07/2017","274","19",969,NA,"PINE","ST",2,"07",2017,37.7904922,-122.411696337931,"Nob Hill"
"97 SATURN ST , San Francisco, CA, USA",470398,"25/05/2016","2646","32",97,NA,"SATURN","ST",1,"05",2016,37.7625017,-122.4429106,"Castro/Upper Market"
"97 SATURN ST , San Francisco, CA, USA",404256,"05/01/2018","2646","32",97,NA,"SATURN","ST",1,"01",2018,37.7625017,-122.4429106,"Castro/Upper Market"
"97 SATURN ST , San Francisco, CA, USA",437427,"12/06/2017","2646","32",97,NA,"SATURN","ST",1,"06",2017,37.7625017,-122.4429106,"Castro/Upper Market"
"972 BUSH ST , San Francisco, CA, USA",361744,"19/12/2017","275","5",972,NA,"BUSH","ST",3,"12",2017,37.78987935,-122.413297870768,"Nob Hill"
"972 BUSH ST , San Francisco, CA, USA",506049,"17/10/2016","275","5",972,NA,"BUSH","ST",3,"10",2016,37.78987935,-122.413297870768,"Nob Hill"
"973 MARKET ST , San Francisco, CA, USA",28785,"05/08/2014","3704","69",973,NA,"MARKET","ST",66,"08",2014,37.7827432333333,-122.409864033333,"Tenderloin"
