"address","...1","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon"
"112 LINDA ST , San Francisco, CA, USA",364981,"27/12/2018","3597","59",112,NA,"LINDA","ST",2,"12",2018,"37.75977176923077","-122.4229586923077"
"112 SEAL COVE TERR , San Francisco, CA, USA",85495,"09/07/2013","4991","631",112,NA,"SEAL COVE","TR",4,"07",2013,"37.711618","-122.394221"
"112 SUMMIT WY , San Francisco, CA, USA",371271,"20/02/2015","7331","154",112,NA,"SUMMIT","WY",2,"02",2015,"37.715482940663","-122.47553629929254"
"1121 A FELTON ST , San Francisco, CA, USA",432053,"22/06/2016","5971","29",1121,"A","FELTON","ST",1,"06",2016,"37.727044877551016","-122.41570557142857"
"1121 FELTON ST , San Francisco, CA, USA",432054,"22/06/2016","5971","29",1121,NA,"FELTON","ST",1,"06",2016,"37.726908949999995","-122.41588029107639"
"1122 PAGE ST , San Francisco, CA, USA",121928,"31/05/2011","1219","8",1122,NA,"PAGE","ST",1,"05",2011,"37.77209225","-122.43937334955564"
"1122 PAGE ST , San Francisco, CA, USA",130894,"29/05/2013","1219","8",1122,NA,"PAGE","ST",1,"05",2013,"37.77209225","-122.43937334955564"
"1124 A IRVING ST , San Francisco, CA, USA",345959,"08/08/2018","1738","21",1124,"A","IRVING","ST",1,"08",2018,"37.76396291836735","-122.4698696122449"
"1124 IRVING ST , San Francisco, CA, USA",345960,"08/08/2018","1738","21",1124,NA,"IRVING","ST",1,"08",2018,"37.76396291836735","-122.4698696122449"
"1125 MASONIC AV , San Francisco, CA, USA",302749,"06/09/2007","1232","3",1125,NA,"MASONIC","AV",1,"09",2007,"37.7707556","-122.4456686"
"1125 UNION ST , San Francisco, CA, USA",443431,"15/06/2018","122","027D",1125,NA,"UNION","ST",3,"06",2018,"37.7991351","-122.41779494293787"
"1125 UNION ST , San Francisco, CA, USA",340986,"22/08/2017","122","027D",1125,NA,"UNION","ST",3,"08",2017,"37.7991351","-122.41779494293787"
"1126 IRVING ST , San Francisco, CA, USA",536977,"27/09/2018","1738","21",1126,NA,"IRVING","ST",1,"09",2018,"37.7640919","-122.47002751766169"
"1126 IRVING ST , San Francisco, CA, USA",345961,"08/08/2018","1738","21",1126,NA,"IRVING","ST",1,"08",2018,"37.7640919","-122.47002751766169"
"1126 IRVING ST , San Francisco, CA, USA",417636,"20/07/2017","1738","21",1126,NA,"IRVING","ST",1,"07",2017,"37.7640919","-122.47002751766169"
"1127 MASONIC AV , San Francisco, CA, USA",302750,"06/09/2007","1232","3",1127,NA,"MASONIC","AV",1,"09",2007,"37.7707383","-122.4456652"
"1129 STANYAN ST , San Francisco, CA, USA",336208,"22/08/2016","2630","49",1129,NA,"STANYAN","ST",1,"08",2016,"37.7637993","-122.45269086086404"
"113 BARTLETT ST , San Francisco, CA, USA",336606,"15/08/2016","3636","46",113,NA,"BARTLETT","ST",1,"08",2016,"37.754917","-122.419495"
"113 BARTLETT ST , San Francisco, CA, USA",322610,"06/04/2017","3636","46",113,NA,"BARTLETT","ST",1,"04",2017,"37.754917","-122.419495"
"113 BARTLETT ST , San Francisco, CA, USA",338278,"26/08/2016","3636","46",113,NA,"BARTLETT","ST",1,"08",2016,"37.754917","-122.419495"
"1133 TENNESSEE ST , San Francisco, CA, USA",224042,"13/02/2009","4172","28",1133,NA,"TENNESSEE","ST",1,"02",2009,"37.757233","-122.388876"
"1133 TENNESSEE ST , San Francisco, CA, USA",165220,"10/10/2014","4172","28",1133,NA,"TENNESSEE","ST",1,"10",2014,"37.757233","-122.388876"
"1133 TENNESSEE ST , San Francisco, CA, USA",491681,"20/11/2017","4172","28",1133,NA,"TENNESSEE","ST",1,"11",2017,"37.757233","-122.388876"
"1135 STANYAN ST , San Francisco, CA, USA",475179,"10/05/2017","2630","007A",1135,NA,"STANYAN","ST",2,"05",2017,"37.76365565","-122.45271313687783"
"1135 TENNESSEE ST , San Francisco, CA, USA",491682,"20/11/2017","4172","28",1135,NA,"TENNESSEE","ST",1,"11",2017,"37.757233","-122.388876"
"1136 HAMPSHIRE ST , San Francisco, CA, USA",398484,"11/01/2017","4210","5",1136,NA,"HAMPSHIRE","ST",1,"01",2017,"37.753876399999996","-122.40763484750721"
"1137 TENNESSEE ST , San Francisco, CA, USA",491683,"20/11/2017","4172","28",1137,NA,"TENNESSEE","ST",1,"11",2017,"37.757231","-122.388877"
"1138 PAGE ST , San Francisco, CA, USA",270293,NA,"1219","11",1138,NA,"PAGE","ST",2,NA,NA,"37.7720185","-122.4396271"
"1139 MUNICH ST , San Francisco, CA, USA",534996,"06/09/2018","6449","23",1139,NA,"MUNICH","ST",1,"09",2018,"37.710517","-122.436426"
"1139 PACIFIC AV , San Francisco, CA, USA",398551,"05/01/2017","182","32",1139,NA,"PACIFIC","AV",1,"01",2017,"37.795755","-122.413943"
"114 CHATTANOOGA ST , San Francisco, CA, USA",107522,"24/06/2014","3629","7",114,NA,"CHATTANOOGA","ST",1,"06",2014,"37.7543985","-122.42684839168899"
"114 DIAMOND COVE TERR , San Francisco, CA, USA",18958,"01/08/2012","4991","607",114,NA,"DIAMOND COVE","TR",4,"08",2012,"37.712924","-122.394603"
"114 SEAL COVE TERR , San Francisco, CA, USA",85496,"09/07/2013","4991","631",114,NA,"SEAL COVE","TR",4,"07",2013,"37.711627","-122.394166"
"1140 FOLSOM ST , San Francisco, CA, USA",511552,"04/10/2017","3730","15",1140,NA,"FOLSOM","ST",112,"10",2017,"37.776081","-122.408912"
"1140 FOLSOM ST , San Francisco, CA, USA",374954,"05/02/2016","3730","15",1140,NA,"FOLSOM","ST",112,"02",2016,"37.776081","-122.408912"
"1140 HARRISON ST , San Francisco, CA, USA",365140,"18/12/2018","3755","23",1140,NA,"HARRISON","ST",371,"12",2018,"37.774984","-122.407841"
"1140 PAGE ST , San Francisco, CA, USA",270294,NA,"1219","11",1140,NA,"PAGE","ST",2,NA,NA,"37.7720164","-122.4396469"
"1140 PAGE ST , San Francisco, CA, USA",96501,"04/06/2012","1219","11",1140,NA,"PAGE","ST",2,"06",2012,"37.7720164","-122.4396469"
"1140 PAGE ST , San Francisco, CA, USA",138237,"18/11/2011","1219","11",1140,NA,"PAGE","ST",2,"11",2011,"37.7720164","-122.4396469"
"1140 POTRERO AV , San Francisco, CA, USA",195425,"13/04/2009","4211","9",1140,NA,"POTRERO","AV",2,"04",2009,"37.753873999999996","-122.40669612203271"
"1140 POTRERO AV , San Francisco, CA, USA",284711,"04/11/2008","4211","9",1140,NA,"POTRERO","AV",2,"11",2008,"37.753873999999996","-122.40669612203271"
"1148 MONTGOMERY ST , San Francisco, CA, USA",496466,"16/11/2018","134","25",1148,NA,"MONTGOMERY","ST",1,"11",2018,"37.7999331","-122.4041078"
"115 BARTLETT ST , San Francisco, CA, USA",322611,"06/04/2017","3636","46",115,NA,"BARTLETT","ST",1,"04",2017,"37.754917","-122.419495"
"115 BARTLETT ST , San Francisco, CA, USA",338279,"26/08/2016","3636","46",115,NA,"BARTLETT","ST",1,"08",2016,"37.754917","-122.419495"
"115 BARTLETT ST , San Francisco, CA, USA",336607,"15/08/2016","3636","46",115,NA,"BARTLETT","ST",1,"08",2016,"37.754917","-122.419495"
"115 CORNWALL ST , San Francisco, CA, USA",370253,"09/02/2015","1431","48",115,NA,"CORNWALL","ST",1,"02",2015,"37.784743","-122.460614"
"115 OTTER COVE TERR , San Francisco, CA, USA",7014,"02/04/2013","4991","614",115,NA,"OTTER COVE","TR",8,"04",2013,"37.712534","-122.39464"
"115 OTTER COVE TERR , San Francisco, CA, USA",72096,"24/01/2013","4991","614",115,NA,"OTTER COVE","TR",14,"01",2013,"37.712534","-122.39464"
"115 SEAL COVE TERR , San Francisco, CA, USA",18963,"01/08/2012","4991","627",115,NA,"SEAL COVE","TR",6,"08",2012,"37.711832","-122.394264"
"115 SUMMIT WY , San Francisco, CA, USA",371283,"20/02/2015","7331","223",115,NA,"SUMMIT","WY",2,"02",2015,"37.71532098081552","-122.47575286193835"
"1150 3RD ST , San Francisco, CA, USA",360420,"18/12/2017","8711","26",1150,NA,"3RD","ST",119,"12",2017,"37.77327365","-122.3902649120559"
"1151 PLYMOUTH AV , San Francisco, CA, USA",357322,"29/12/2016","6942","10",1151,NA,"PLYMOUTH","AV",1,"12",2016,"37.7229354","-122.45636273358807"
"1151 SUTTER ST , San Francisco, CA, USA",194040,"16/04/2008","692","14",1151,NA,"SUTTER","ST",8,"04",2008,"37.7875901","-122.41945032097891"
"1152 A POTRERO AV , San Francisco, CA, USA",398432,"05/01/2017","4211","11",1152,"A","POTRERO","AV",2,"01",2017,"37.753729","-122.406607"
"1152 B POTRERO AV , San Francisco, CA, USA",398433,"05/01/2017","4211","11",1152,"B","POTRERO","AV",2,"01",2017,"37.753729","-122.406607"
"1152 POTRERO AV , San Francisco, CA, USA",398434,"05/01/2017","4211","11",1152,NA,"POTRERO","AV",2,"01",2017,"37.7537133","-122.40672309326217"
"1154 KEARNY ST , San Francisco, CA, USA",475171,"31/05/2017","144","25",1154,NA,"KEARNY","ST",1,"05",2017,"37.798808","-122.405414"
"1155 4TH ST , San Francisco, CA, USA",12219,"11/04/2014","8711","25",1155,NA,"4TH","ST",147,"04",2014,"37.7732565","-122.39122668208212"
"1155 4TH ST , San Francisco, CA, USA",185448,"05/09/2014","8711","25",1155,NA,"4TH","ST",147,"09",2014,"37.7732565","-122.39122668208212"
"1155 CHURCH ST , San Francisco, CA, USA",43368,"17/12/2014","3650","28",1155,NA,"CHURCH","ST",1,"12",2014,"37.752389","-122.427181"
"1155 CHURCH ST , San Francisco, CA, USA",465968,"06/05/2015","3650","28",1155,NA,"CHURCH","ST",1,"05",2015,"37.752389","-122.427181"
"1155 MARKET ST , San Francisco, CA, USA",350848,"01/12/2015","3702","54",1155,NA,"MARKET","ST",11,"12",2015,"37.779361","-122.41357"
"1155 MARKET ST , San Francisco, CA, USA",352609,"29/12/2015","3702","54",1155,NA,"MARKET","ST",11,"12",2015,"37.779361","-122.41357"
"1157 CHURCH ST , San Francisco, CA, USA",465969,"06/05/2015","3650","28",1157,NA,"CHURCH","ST",1,"05",2015,"37.752389","-122.427181"
"1157 CHURCH ST , San Francisco, CA, USA",43369,"17/12/2014","3650","28",1157,NA,"CHURCH","ST",1,"12",2014,"37.752389","-122.427181"
"116 DIAMOND COVE TERR , San Francisco, CA, USA",18959,"01/08/2012","4991","607",116,NA,"DIAMOND COVE","TR",4,"08",2012,"37.712924","-122.394603"
"116 SUMMIT WY , San Francisco, CA, USA",371285,"20/02/2015","7331","155",116,NA,"SUMMIT","WY",2,"02",2015,"37.71548845042774","-122.47560596821857"
"116 VIRGINIA AV , San Francisco, CA, USA",525475,"27/09/2016","5643","35",116,NA,"VIRGINIA","AV",1,"09",2016,"37.74232145","-122.41988201918514"
"1160 PRAGUE ST , San Francisco, CA, USA",427475,"22/06/2015","6484","24",1160,NA,"PRAGUE","ST",1,"06",2015,"37.71019295","-122.43910979550998"
"117 SEAL COVE TERR , San Francisco, CA, USA",18964,"01/08/2012","4991","627",117,NA,"SEAL COVE","TR",6,"08",2012,"37.711831","-122.394193"
"117 SUMMIT WY , San Francisco, CA, USA",371284,"20/02/2015","7331","224",117,NA,"SUMMIT","WY",2,"02",2015,"37.715323645663126","-122.47578264313603"
"1170 RHODE ISLAND ST , San Francisco, CA, USA",525235,"14/09/2016","4158","27",1170,NA,"RHODE ISLAND","ST",1,"09",2016,"37.755019","-122.401947"
"1171 TENNESSEE ST , San Francisco, CA, USA",205130,"03/08/2009","4172","41",1171,NA,"TENNESSEE","ST",2,"08",2009,"37.757027","-122.388978"
"1171 YORK ST , San Francisco, CA, USA",480132,"25/05/2018","4210","23",1171,NA,"YORK","ST",1,"05",2018,"37.753394","-122.408132"
"1171 YORK ST , San Francisco, CA, USA",442908,"13/06/2018","4210","23",1171,NA,"YORK","ST",1,"06",2018,"37.753394","-122.408132"
"1171 YORK ST , San Francisco, CA, USA",424401,"20/07/2018","4210","23",1171,NA,"YORK","ST",1,"07",2018,"37.753394","-122.408132"
"1172 PLYMOUTH AV , San Francisco, CA, USA",427941,"04/06/2015","6943","40",1172,NA,"PLYMOUTH","AV",1,"06",2015,"37.7231941","-122.45589064407562"
"1172 PLYMOUTH AV , San Francisco, CA, USA",370142,"06/02/2015","6943","40",1172,NA,"PLYMOUTH","AV",1,"02",2015,"37.7231941","-122.45589064407562"
"1173 TENNESSEE ST , San Francisco, CA, USA",205131,"03/08/2009","4172","41",1173,NA,"TENNESSEE","ST",2,"08",2009,"37.757028","-122.388982"
"1174 KEARNY ST , San Francisco, CA, USA",475172,"31/05/2017","144","25",1174,NA,"KEARNY","ST",1,"05",2017,"37.798808","-122.405414"
"118 BRODERICK ST , San Francisco, CA, USA",16139,"15/08/2011","1237","23",118,NA,"BRODERICK","ST",1,"08",2011,"37.77173415","-122.43859732751675"
"118 DIAMOND COVE TERR , San Francisco, CA, USA",18960,"01/08/2012","4991","607",118,NA,"DIAMOND COVE","TR",4,"08",2012,"37.712924","-122.394603"
"1180 4TH ST , San Francisco, CA, USA",448259,"24/03/2015","8711","14",1180,NA,"4TH","ST",150,"03",2015,"37.77302668348982","-122.39126419708667"
"1180 4TH ST , San Francisco, CA, USA",134904,"21/05/2014","8711","14",1180,NA,"4TH","ST",150,"05",2014,"37.77302668348982","-122.39126419708667"
"1181 VALENCIA ST , San Francisco, CA, USA",525640,"13/09/2016","3636","27",1181,NA,"VALENCIA","ST",1,"09",2016,"37.754066","-122.420487"
"1181 VALENCIA ST , San Francisco, CA, USA",419218,"18/07/2017","3636","27",1181,NA,"VALENCIA","ST",1,"07",2017,"37.754066","-122.420487"
"1181 VALENCIA ST , San Francisco, CA, USA",531507,"13/09/2017","3636","27",1181,NA,"VALENCIA","ST",1,"09",2017,"37.754066","-122.420487"
"1181 VALENCIA ST , San Francisco, CA, USA",331901,"10/08/2015","3636","27",1181,NA,"VALENCIA","ST",1,"08",2015,"37.754066","-122.420487"
"1182 A PALOU AV , San Francisco, CA, USA",496592,"08/11/2018","4733","008B",1182,"A","PALOU","AV",1,"11",2018,"37.7295834489796","-122.38298048979593"
"119 27TH ST , San Francisco, CA, USA",306975,"17/09/2008","6594","43",119,NA,"27TH","ST",1,"09",2008,"37.74700985","-122.42295069586993"
"119 27TH ST , San Francisco, CA, USA",209303,"21/12/2007","6594","43",119,NA,"27TH","ST",1,"12",2007,"37.74700985","-122.42295069586993"
"119 CAYUGA AV , San Francisco, CA, USA",417693,"10/07/2017","6786","25",119,NA,"CAYUGA","AV",1,"07",2017,"37.73094","-122.430862"
"119 PEABODY ST , San Francisco, CA, USA",515954,"01/10/2018","6306","38",119,NA,"PEABODY","ST",1,"10",2018,"37.710711","-122.406937"
"119 SEAL COVE TERR , San Francisco, CA, USA",18965,"01/08/2012","4991","627",119,NA,"SEAL COVE","TR",6,"08",2012,"37.711831","-122.394147"
"1190 MISSION ST , San Francisco, CA, USA",139032,"09/11/2011","3702","308",1190,NA,"MISSION","ST",418,"11",2011,"37.77792","-122.412773"
"1192 NAPLES ST , San Francisco, CA, USA",336258,"23/08/2016","6482","21",1192,NA,"NAPLES","ST",1,"08",2016,"37.71223145","-122.43789370880688"
"1196 HAMPSHIRE ST , San Francisco, CA, USA",166197,"27/10/2014","4210","13",1196,NA,"HAMPSHIRE","ST",1,"10",2014,"37.7530516122449","-122.40740971428572"
"1196 HAMPSHIRE ST , San Francisco, CA, USA",485527,"03/11/2015","4210","13",1196,NA,"HAMPSHIRE","ST",1,"11",2015,"37.7530516122449","-122.40740971428572"
"1196 HAMPSHIRE ST , San Francisco, CA, USA",12832,"18/04/2014","4210","13",1196,NA,"HAMPSHIRE","ST",1,"04",2014,"37.7530516122449","-122.40740971428572"
"1196 HAMPSHIRE ST , San Francisco, CA, USA",235797,"25/01/2010","4210","13",1196,NA,"HAMPSHIRE","ST",1,"01",2010,"37.7530516122449","-122.40740971428572"
"1197 DOLORES ST , San Francisco, CA, USA",347857,"28/08/2018","6511","18",1197,NA,"DOLORES","ST",1,"08",2018,"37.7504074","-122.424797"
"1197 DOLORES ST , San Francisco, CA, USA",443241,"20/06/2018","6511","18",1197,NA,"DOLORES","ST",1,"06",2018,"37.7504074","-122.424797"
"1197 DOLORES ST , San Francisco, CA, USA",398557,"11/01/2017","6511","18",1197,NA,"DOLORES","ST",1,"01",2017,"37.7504074","-122.424797"
"1197 DOLORES ST , San Francisco, CA, USA",456630,"01/03/2017","6511","18",1197,NA,"DOLORES","ST",1,"03",2017,"37.7504074","-122.424797"
"1198 VALENCIA ST , San Francisco, CA, USA",355424,"02/12/2016","3635","14",1198,NA,"VALENCIA","ST",49,"12",2016,"37.75382","-122.420927"
"1199 DOLORES ST , San Francisco, CA, USA",398558,"11/01/2017","6511","18",1199,NA,"DOLORES","ST",1,"01",2017,"37.7503771","-122.4247938"
"1199 DOLORES ST , San Francisco, CA, USA",443242,"20/06/2018","6511","18",1199,NA,"DOLORES","ST",1,"06",2018,"37.7503771","-122.4247938"
"1199 DOLORES ST , San Francisco, CA, USA",347858,"28/08/2018","6511","18",1199,NA,"DOLORES","ST",1,"08",2018,"37.7503771","-122.4247938"
"12 COSO AV , San Francisco, CA, USA",525528,"14/09/2016","5518","1",12,NA,"COSO","AV",2,"09",2016,"37.746461000000004","-122.41813266666666"
"12 COSO AV , San Francisco, CA, USA",442538,"01/06/2018","5518","1",12,NA,"COSO","AV",2,"06",2018,"37.746461000000004","-122.41813266666666"
"12 COSO AV , San Francisco, CA, USA",340962,"17/08/2017","5518","1",12,NA,"COSO","AV",2,"08",2017,"37.746461000000004","-122.41813266666666"
"120 DIAMOND COVE TERR , San Francisco, CA, USA",130416,"21/05/2013","4991","608",120,NA,"DIAMOND COVE","TR",6,"05",2013,"37.712947","-122.394399"
"120 SUMMIT WY , San Francisco, CA, USA",371292,"20/02/2015","7331","157",120,NA,"SUMMIT","WY",1,"02",2015,"37.71549396019248","-122.4756756371446"
"1200 32ND AV , San Francisco, CA, USA",520534,"04/09/2015","1719","12",1200,NA,"32ND","AV",1,"09",2015,"37.7646667","-122.49092247797356"
"1200 4TH ST , San Francisco, CA, USA",111527,"26/03/2012","8711","17",1200,NA,"4TH","ST",172,"03",2012,"37.772454","-122.391944"
"1200 TREAT AV , San Francisco, CA, USA",491733,"20/11/2017","6524","1",1200,NA,"TREAT","AV",3,"11",2017,"37.750839","-122.412931"
"1200 TREAT AV , San Francisco, CA, USA",462970,"26/03/2018","6524","1",1200,NA,"TREAT","AV",3,"03",2018,"37.750839","-122.412931"
"1201 TENNESSEE ST , San Francisco, CA, USA",467426,"22/05/2015","4172","22",1201,NA,"TENNESSEE","ST",259,"05",2015,"37.755928","-122.388603"
"1201 TENNESSEE ST , San Francisco, CA, USA",356632,"19/12/2016","4172","22",1201,NA,"TENNESSEE","ST",259,"12",2016,"37.755928","-122.388603"
"1201 TENNESSEE ST , San Francisco, CA, USA",342546,"14/08/2017","4172","22",1201,NA,"TENNESSEE","ST",263,"08",2017,"37.755928","-122.388603"
"1201 TENNESSEE ST , San Francisco, CA, USA",438661,"16/06/2017","4172","22",1201,NA,"TENNESSEE","ST",263,"06",2017,"37.755928","-122.388603"
"1201 TENNESSEE ST , San Francisco, CA, USA",400473,"31/01/2017","4172","22",1201,NA,"TENNESSEE","ST",259,"01",2017,"37.755928","-122.388603"
"1202 TREAT AV , San Francisco, CA, USA",462971,"26/03/2018","6524","1",1202,NA,"TREAT","AV",3,"03",2018,"37.750811408163266","-122.41292836734694"
"1202 TREAT AV , San Francisco, CA, USA",491734,"20/11/2017","6524","1",1202,NA,"TREAT","AV",3,"11",2017,"37.750811408163266","-122.41292836734694"
"121 CAYUGA AV , San Francisco, CA, USA",417694,"10/07/2017","6786","25",121,NA,"CAYUGA","AV",1,"07",2017,"37.73094","-122.430856"
"121 GOLDEN GATE AV , San Francisco, CA, USA",185408,"05/09/2014","349","1",121,NA,"GOLDEN GATE","AV",90,"09",2014,"37.781847600000006","-122.41255964233517"
"121 GOLDEN GATE AV , San Francisco, CA, USA",29329,"14/08/2014","349","1",121,NA,"GOLDEN GATE","AV",90,"08",2014,"37.781847600000006","-122.41255964233517"
"121 RIVERTON DR , San Francisco, CA, USA",326661,"26/04/2018","7266","3",121,NA,"RIVERTON","DR",1,"04",2018,"37.731832","-122.48723"
"1211 34TH AV , San Francisco, CA, USA",264906,NA,"1716","001B",1211,NA,"34TH","AV",1,NA,NA,"37.764426","-122.493574"
"1214 A UTAH ST , San Francisco, CA, USA",518025,"18/10/2018","4212","2",1214,"A","UTAH","ST",2,"10",2018,"37.754061285714286","-122.40553171428571"
"1214 A UTAH ST , San Francisco, CA, USA",379524,"28/02/2017","4212","2",1214,"A","UTAH","ST",2,"02",2017,"37.754061285714286","-122.40553171428571"
"1214 A UTAH ST , San Francisco, CA, USA",525616,"02/09/2016","4212","2",1214,"A","UTAH","ST",2,"09",2016,"37.754061285714286","-122.40553171428571"
"1214 A UTAH ST , San Francisco, CA, USA",457098,"08/03/2017","4212","2",1214,"A","UTAH","ST",2,"03",2017,"37.754061285714286","-122.40553171428571"
"1214 UTAH ST , San Francisco, CA, USA",457099,"08/03/2017","4212","2",1214,NA,"UTAH","ST",2,"03",2017,"37.75392","-122.405728"
"1214 UTAH ST , San Francisco, CA, USA",379525,"28/02/2017","4212","2",1214,NA,"UTAH","ST",2,"02",2017,"37.75392","-122.405728"
"1214 UTAH ST , San Francisco, CA, USA",518026,"18/10/2018","4212","2",1214,NA,"UTAH","ST",2,"10",2018,"37.75392","-122.405728"
"1214 UTAH ST , San Francisco, CA, USA",525617,"02/09/2016","4212","2",1214,NA,"UTAH","ST",2,"09",2016,"37.75392","-122.405728"
"1214 UTAH ST , San Francisco, CA, USA",442814,"06/06/2018","4212","2",1214,NA,"UTAH","ST",2,"06",2018,"37.75392","-122.405728"
"1215 ARGUELLO BLVD , San Francisco, CA, USA",451328,"29/03/2016","1749","4",1215,NA,"ARGUELLO","BL",1,"03",2016,"37.7658273","-122.45802"
"1215 SILVER AV , San Francisco, CA, USA",91297,"25/07/2014","5884","22",1215,NA,"SILVER","AV",1,"07",2014,"37.73045","-122.412345"
"1217 ARGUELLO BLVD , San Francisco, CA, USA",451329,"29/03/2016","1749","4",1217,NA,"ARGUELLO","BL",1,"03",2016,"37.7657957","-122.4580183"
"1217 RHODE ISLAND ST , San Francisco, CA, USA",480219,"18/05/2018","4217","25",1217,NA,"RHODE ISLAND","ST",1,"05",2018,"37.754274","-122.401416"
"1219 RHODE ISLAND ST , San Francisco, CA, USA",480220,"18/05/2018","4217","25",1219,NA,"RHODE ISLAND","ST",1,"05",2018,"37.754258","-122.401247"
"1219 RHODE ISLAND ST , San Francisco, CA, USA",443837,"28/06/2018","4217","25",1219,NA,"RHODE ISLAND","ST",1,"06",2018,"37.754258","-122.401247"
"122 DIAMOND COVE TERR , San Francisco, CA, USA",130417,"21/05/2013","4991","608",122,NA,"DIAMOND COVE","TR",6,"05",2013,"37.712933","-122.394329"
