"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"57130","inner sunset","san francisco","san francisco",4200,3,NA,1421,0,NA,NA,NA,2015-05-26
"57140","inner sunset","san francisco","san francisco",2200,2,NA,1300,0,NA,NA,NA,2012-03-21
"57142","inner sunset","san francisco","san francisco",2180,1,NA,400,0,NA,NA,NA,2015-06-02
"57145","inner sunset","san francisco","san francisco",2095,1,NA,650,0,NA,NA,NA,2011-12-21
"57147","inner sunset","san francisco","san francisco",2880,2,1,882,0,NA,NA,NA,2012-03-22
"57148","inner sunset","san francisco","san francisco",3000,3,2.5,2000,0,NA,NA,NA,2012-03-22
"57150","inner sunset","san francisco","san francisco",2300,2,2,1550,0,NA,NA,NA,2011-12-11
"57153","inner sunset","san francisco","san francisco",2100,2,NA,1200,0,NA,NA,NA,2012-03-23
"57168","inner sunset","san francisco","san francisco",3500,4,2,1800,0,NA,NA,NA,2011-12-13
"57171","inner sunset","san francisco","san francisco",1750,1,NA,575,0,NA,NA,NA,2011-12-25
"57172","inner sunset","san francisco","san francisco",2750,1,1,631,0,NA,NA,NA,2012-02-25
"57175","inner sunset","san francisco","san francisco",2400,2,NA,750,0,NA,NA,NA,2011-12-28
"57180","inner sunset","san francisco","san francisco",4850,4,NA,2215,0,NA,NA,NA,2015-08-13
"57185","inner sunset","san francisco","san francisco",3095,2,NA,900,0,NA,NA,NA,2018-06-07
"57199","inner sunset","san francisco","san francisco",3000,3,NA,1500,0,NA,NA,NA,2012-03-30
"57201","inner sunset","san francisco","san francisco",5000,4,NA,2175,0,NA,37.755278,NA,2013-12-26
"57202","inner sunset","san francisco","san francisco",3595,2,1,1100,0,NA,NA,NA,2016-01-25
"57216","inner sunset","san francisco","san francisco",4000,3,1.5,1300,0,NA,37.761007,NA,2013-08-22
"57220","inner sunset","san francisco","san francisco",4200,2,NA,800,0,NA,NA,NA,2015-11-05
"57229","inner sunset","san francisco","san francisco",5195,2,2,1218,0,NA,NA,NA,2015-11-06
"57231","inner sunset","san francisco","san francisco",3100,2,NA,1300,0,"1219",37.766135,-122.462454,2014-02-09
"57234","inner sunset","san francisco","san francisco",5100,3,NA,1400,0,NA,NA,NA,2016-01-01
"57239","inner sunset","san francisco","san francisco",2962,1,NA,644,0,NA,37.7593,NA,2013-09-30
"57240","inner sunset","san francisco","san francisco",4000,2,NA,950,0,NA,NA,NA,2015-11-13
"57241","inner sunset","san francisco","san francisco",5500,3,2.5,1467,0,NA,NA,NA,2015-01-20
"57243","inner sunset","san francisco","san francisco",3200,3,2,1600,0,NA,37.756512,NA,2013-10-04
"57246","inner sunset","san francisco","san francisco",2580,1,1,631,0,NA,NA,NA,2012-04-20
"57247","inner sunset","san francisco","san francisco",5200,3,2,1394,0,NA,NA,NA,2016-05-27
"57252","inner sunset","san francisco","san francisco",3400,2,NA,1000,0,NA,NA,NA,2016-06-02
"57255","inner sunset","san francisco","san francisco",2650,2,NA,800,0,NA,NA,NA,2012-01-02
"57264","inner sunset","san francisco","san francisco",2345,1,1,668,0,NA,NA,NA,2012-01-03
"57266","inner sunset","san francisco","san francisco",3762,2,NA,1020,0,NA,37.765739,NA,2013-12-25
"57270","inner sunset","san francisco","san francisco",1850,2,NA,1000,0,NA,NA,NA,2006-01-11
"57274","inner sunset","san francisco","san francisco",3100,1,NA,650,0,NA,NA,NA,2015-12-18
"57281","inner sunset","san francisco","san francisco",2800,3,2,1400,0,NA,NA,NA,2012-06-01
"57283","inner sunset","san francisco","san francisco",6000,4,NA,1400,0,NA,NA,NA,2016-01-01
"57286","inner sunset","san francisco","san francisco",3150,1,1,1100,0,"2357",37.760405,-122.463912,2015-11-13
"57293","inner sunset","san francisco","san francisco",2615,1,1,668,0,NA,NA,NA,2012-02-25
"57295","inner sunset","san francisco","san francisco",2350,2,NA,1200,0,NA,NA,NA,2011-11-29
"57301","inner sunset","san francisco","san francisco",2725,1,1,631,0,NA,NA,NA,2012-06-15
"57308","inner sunset","san francisco","san francisco",1125,1,NA,110,0,NA,NA,NA,2016-06-02
"57309","inner sunset","san francisco","san francisco",2250,2,NA,1100,0,NA,NA,NA,2012-02-13
"57310","inner sunset","san francisco","san francisco",3950,3,NA,2600,0,NA,NA,NA,2012-02-13
"57317","inner sunset","san francisco","san francisco",1749,1,NA,650,0,NA,NA,NA,2012-02-18
"57318","inner sunset","san francisco","san francisco",3195,2,1,900,0,"2173",37.76597,-122.465377,2015-06-02
"57324","inner sunset","san francisco","san francisco",2590,1,NA,631,0,NA,NA,NA,2012-07-14
"57325","inner sunset","san francisco","san francisco",3000,3,1.5,1500,0,NA,NA,NA,2012-05-25
"57326","inner sunset","san francisco","san francisco",2750,2,NA,1040,0,NA,NA,NA,2014-08-31
"57327","inner sunset","san francisco","san francisco",2550,2,2,780,0,"953",37.759197,-122.492366,2014-08-31
"57328","inner sunset","san francisco","san francisco",3329,1,NA,644,0,NA,NA,NA,2016-02-01
"57333","inner sunset","san francisco","san francisco",4195,2,1,900,0,NA,NA,NA,2016-02-02
"57334","inner sunset","san francisco","san francisco",4400,3,NA,1600,0,NA,NA,NA,2016-02-02
"57336","inner sunset","san francisco","san francisco",2425,1,1,721,0,NA,NA,NA,2011-11-02
"57338","inner sunset","san francisco","san francisco",2850,1,NA,750,0,NA,NA,NA,2018-04-26
"57340","inner sunset","san francisco","san francisco",4950,3,2,1275,0,NA,NA,NA,2016-05-27
"57342","inner sunset","san francisco","san francisco",5000,2,3,3000,0,NA,NA,NA,2012-01-19
"57343","inner sunset","san francisco","san francisco",3195,2,NA,900,0,NA,NA,NA,2016-02-09
"57345","inner sunset","san francisco","san francisco",4000,2,2,1100,0,"1287",37.764983,-122.456363,2013-01-18
"57349","inner sunset","san francisco","san francisco",4400,2,NA,1176,0,"1242",37.772106,-122.388328,2013-01-22
"57353","inner sunset","san francisco","san francisco",5000,4,2,1800,0,NA,NA,NA,2011-11-12
"57364","inner sunset","san francisco","san francisco",2345,1,1,665,0,NA,NA,NA,2011-12-20
"57366","inner sunset","san francisco","san francisco",3300,2,NA,1000,0,NA,NA,NA,2016-03-01
"57367","inner sunset","san francisco","san francisco",3500,2,NA,1100,0,NA,NA,NA,2016-03-01
"57371","inner sunset","san francisco","san francisco",6995,5,4,2432,0,NA,NA,NA,2015-10-29
"57374","inner sunset","san francisco","san francisco",2795,1,1,600,0,NA,NA,NA,2016-09-10
"57376","inner sunset","san francisco","san francisco",2970,3,2,1800,0,NA,NA,NA,2012-01-24
"57377","inner sunset","san francisco","san francisco",5000,4,NA,1800,0,NA,NA,NA,2012-02-23
"57385","inner sunset","san francisco","san francisco",3400,2,NA,750,0,NA,NA,NA,2016-02-08
"57386","inner sunset","san francisco","san francisco",2500,3,NA,1700,0,NA,NA,NA,2012-02-25
"57388","inner sunset","san francisco","san francisco",2040,0,NA,332,0,NA,NA,NA,2011-11-18
"57389","inner sunset","san francisco","san francisco",2880,1,NA,644,0,NA,37.765739,NA,2013-10-19
"57391","inner sunset","san francisco","san francisco",3000,1,NA,700,0,NA,NA,NA,2015-11-20
"57394","inner sunset","san francisco","san francisco",4000,4,3,1600,0,NA,NA,NA,2011-11-19
"57396","inner sunset","san francisco","san francisco",5830,4,NA,2000,0,NA,NA,NA,2016-04-06
"57400","inner sunset","san francisco","san francisco",2040,0,NA,332,0,NA,NA,NA,2012-02-01
"57401","inner sunset","san francisco","san francisco",3055,2,NA,1083,0,NA,37.75954,NA,2013-12-21
"57404","inner sunset","san francisco","san francisco",3400,2,NA,900,0,NA,NA,NA,2016-04-20
"57405","inner sunset","san francisco","san francisco",1100,1,NA,400,0,NA,NA,NA,2012-01-02
"57406","inner sunset","san francisco","san francisco",1400,1,NA,533,0,NA,NA,NA,2014-08-17
"57412","inner sunset","san francisco","san francisco",3200,2,NA,1100,0,NA,37.753353,NA,2013-12-25
"57417","inner sunset","san francisco","san francisco",1550,2,NA,900,0,NA,NA,NA,2012-02-03
"57420","inner sunset","san francisco","san francisco",2700,1,NA,650,0,NA,NA,NA,2015-03-16
"57421","inner sunset","san francisco","san francisco",1600,2,NA,450,0,NA,37.7593,NA,2013-12-26
"57423","inner sunset","san francisco","san francisco",2100,2,1,1000,0,NA,NA,NA,2012-01-14
"57426","inner sunset","san francisco","san francisco",8750,5,3.5,3300,0,NA,NA,NA,2016-01-26
"57430","inner sunset","san francisco","san francisco",3600,3,NA,1600,0,NA,NA,NA,2012-07-14
"57432","inner sunset","san francisco","san francisco",3900,3,2,1900,0,NA,NA,NA,2013-12-31
"57434","inner sunset","san francisco","san francisco",5295,2,2,1218,0,NA,NA,NA,2015-10-22
"57435","inner sunset","san francisco","san francisco",1700,1,NA,700,0,NA,NA,NA,2011-11-25
"57449","inner sunset","san francisco","san francisco",2400,1,NA,450,0,NA,NA,NA,2017-08-30
"57450","inner sunset","san francisco","san francisco",2000,1,NA,785,0,NA,NA,NA,2016-08-09
"57455","inner sunset","san francisco","san francisco",1595,1,NA,650,0,NA,NA,NA,2012-02-16
"57460","inner sunset","san francisco","san francisco",1500,1,NA,160,0,NA,NA,NA,2018-01-04
"57461","inner sunset","san francisco","san francisco",3250,2,NA,1200,0,NA,NA,NA,2011-11-30
"57465","inner sunset","san francisco","san francisco",3970,2,1,1083,0,NA,37.75954,NA,2013-12-20
"57466","inner sunset","san francisco","san francisco",1495,1,1,530,0,NA,NA,NA,2011-11-12
"57468","inner sunset","san francisco","san francisco",1900,2,NA,830,0,NA,NA,NA,2011-12-17
"57472","inner sunset","san francisco","san francisco",3195,2,NA,900,0,NA,NA,NA,2016-01-22
"57473","inner sunset","san francisco","san francisco",2800,1,NA,750,0,NA,NA,NA,2016-04-20
"57476","inner sunset","san francisco","san francisco",3800,2,NA,1200,0,NA,NA,NA,2015-05-26
"57479","inner sunset","san francisco","san francisco",4300,3,4,1700,0,NA,NA,NA,2016-10-15
"57483","inner sunset","san francisco","san francisco",2800,1,NA,900,0,NA,NA,NA,2016-06-16
"57486","inner sunset","san francisco","san francisco",5295,2,NA,1218,0,NA,NA,NA,2015-10-29
"57488","inner sunset","san francisco","san francisco",2950,2,NA,750,0,NA,NA,NA,2013-12-30
"57489","inner sunset","san francisco","san francisco",3850,2,NA,1200,0,NA,37.764327,NA,2013-12-30
"57492","inner sunset","san francisco","san francisco",1250,0,NA,380,0,NA,NA,NA,2012-01-06
"57495","inner sunset","san francisco","san francisco",2700,2,NA,1200,0,NA,NA,NA,2012-03-26
"57498","inner sunset","san francisco","san francisco",2495,1,NA,650,0,NA,NA,NA,2015-10-15
"57499","inner sunset","san francisco","san francisco",1575,1,NA,595,0,NA,NA,NA,2012-04-20
"57500","inner sunset","san francisco","san francisco",5800,4,NA,2000,0,"298",37.754709,-122.465662,2013-01-14
"57502","inner sunset","san francisco","san francisco",2839,1,NA,644,0,NA,37.765739,NA,2013-12-25
"57505","inner sunset","san francisco","san francisco",3300,1,NA,600,0,NA,NA,NA,2016-02-09
"57506","inner sunset","san francisco","san francisco",3365,2,2,1083,0,NA,NA,NA,2011-11-19
"57507","inner sunset","san francisco","san francisco",2121,0,NA,500,0,"180",37.765739,-122.470727,2013-01-22
"57508","inner sunset","san francisco","san francisco",2523,1,NA,644,0,"177",37.765688,-122.4718,2013-01-22
"57511","inner sunset","san francisco","san francisco",2440,1,1,665,0,NA,NA,NA,2012-05-18
"57516","inner sunset","san francisco","san francisco",5700,3,1,1700,0,NA,NA,NA,2016-09-24
"57517","inner sunset","san francisco","san francisco",1850,1,NA,750,0,NA,NA,NA,2011-12-19
"57518","inner sunset","san francisco","san francisco",2395,2,NA,1100,0,NA,NA,NA,2012-03-09
"57522","inner sunset","san francisco","san francisco",3100,2,1,850,0,NA,NA,NA,2015-10-29
"57523","inner sunset","san francisco","san francisco",3850,3,2,2000,0,NA,37.762159,NA,2013-10-04
"57525","inner sunset","san francisco","san francisco",2485,1,1,631,0,NA,NA,NA,2011-12-22
"57526","inner sunset","san francisco","san francisco",3400,3,3.5,2300,0,NA,NA,NA,2012-03-23
"57530","inner sunset","san francisco","san francisco",2834,1,NA,644,0,NA,37.765739,NA,2013-12-25
"57538","inner sunset","san francisco","san francisco",2395,2,1.5,1390,0,NA,NA,NA,2011-11-30
"57540","inner sunset","san francisco","san francisco",4350,3,NA,1800,0,NA,NA,NA,2015-12-18
"57541","inner sunset","san francisco","san francisco",1990,0,NA,332,0,NA,NA,NA,2012-01-25
"57543","inner sunset","san francisco","san francisco",4900,3,NA,2060,0,NA,NA,NA,2016-09-24
"57548","inner sunset","san francisco","san francisco",2720,1,1,665,0,NA,NA,NA,2012-03-11
"57553","inner sunset","san francisco","san francisco",3250,2,NA,1200,0,NA,NA,NA,2012-02-14
"57561","inner sunset","san francisco","san francisco",2800,2,NA,800,0,NA,NA,NA,2015-11-05
"57563","inner sunset","san francisco","san francisco",3195,1,NA,665,0,NA,NA,NA,2015-03-16
"57564","inner sunset","san francisco","san francisco",4750,3,NA,1293,0,NA,NA,NA,2015-03-16
"57568","inner sunset","san francisco","san francisco",1450,0,NA,450,0,NA,NA,NA,2011-12-09
"57569","inner sunset","san francisco","san francisco",1350,2,NA,600,0,NA,NA,NA,2012-05-18
"57575","inner sunset","san francisco","san francisco",3850,2,NA,1500,0,NA,NA,NA,2016-01-08
"57576","inner sunset","san francisco","san francisco",4200,2,NA,1500,0,NA,NA,NA,2016-01-08
"57579","inner sunset","san francisco","san francisco",3500,3,NA,1000,0,NA,NA,NA,2016-06-09
"57581","inner sunset","san francisco","san francisco",5200,3,NA,1360,0,NA,NA,NA,2015-11-05
"57582","inner sunset","san francisco","san francisco",1995,0,NA,375,0,NA,NA,NA,2016-06-16
"57587","inner sunset","san francisco","san francisco",2970,3,2,1700,0,NA,NA,NA,2012-01-25
"57588","inner sunset","san francisco","san francisco",3400,3,2,1600,0,NA,37.756511,NA,2013-10-04
"57589","inner sunset","san francisco","san francisco",500,NA,NA,900,0,NA,NA,NA,2016-09-24
"57591","inner sunset","san francisco","san francisco",2600,1,NA,640,0,NA,NA,NA,2018-06-26
"57594","inner sunset","san francisco","san francisco",3980,2,NA,2700,0,NA,NA,NA,2017-09-14
"57597","inner sunset","san francisco","san francisco",4095,1,NA,1000,0,NA,NA,NA,2016-03-01
"57599","inner sunset","san francisco","san francisco",2600,1,NA,772,0,NA,NA,NA,2015-04-21
"57601","inner sunset","san francisco","san francisco",3495,2,1,1050,0,NA,NA,NA,2016-08-20
"57604","inner sunset","san francisco","san francisco",2850,3,NA,1100,0,NA,NA,NA,2012-03-19
"57605","inner sunset","san francisco","san francisco",2900,3,1.5,1700,0,NA,NA,NA,2012-03-19
"57606","inner sunset","san francisco","san francisco",1800,1,NA,500,0,NA,NA,NA,2012-03-26
"57607","inner sunset","san francisco","san francisco",2450,1,NA,750,0,NA,NA,NA,2016-02-08
"57609","inner sunset","san francisco","san francisco",3100,1,NA,1000,0,NA,NA,NA,2015-10-15
"57612","inner sunset","san francisco","san francisco",5000,3,NA,1421,0,NA,NA,NA,2015-05-26
"57614","inner sunset","san francisco","san francisco",2850,1,NA,800,0,"1354",37.766374,-122.452947,2013-01-18
"57620","inner sunset","san francisco","san francisco",3300,2,NA,800,0,NA,NA,NA,2016-07-08
"57623","inner sunset","san francisco","san francisco",3329,1,NA,644,0,NA,NA,NA,2015-12-22
"57624","inner sunset","san francisco","san francisco",2250,3,NA,1100,0,NA,NA,NA,2012-03-23
"57625","inner sunset","san francisco","san francisco",2600,2,NA,1000,0,NA,NA,NA,2012-03-23
"57626","inner sunset","san francisco","san francisco",4000,2,NA,974,0,NA,NA,NA,2015-01-13
"57628","inner sunset","san francisco","san francisco",2940,0,NA,332,0,NA,NA,NA,2015-06-18
"57629","inner sunset","san francisco","san francisco",3471,1,NA,644,0,NA,NA,NA,2015-06-18
"57634","inner sunset","san francisco","san francisco",2600,1,NA,700,0,NA,NA,NA,2016-01-08
"57635","inner sunset","san francisco","san francisco",2750,1,NA,902,0,NA,NA,NA,2015-10-15
"57643","inner sunset","san francisco","san francisco",3762,2,NA,1020,0,NA,NA,NA,2013-12-24
"57648","inner sunset","san francisco","san francisco",2450,0,NA,650,0,NA,NA,NA,2016-09-24
"57651","inner sunset","san francisco","san francisco",3300,2,NA,1000,0,NA,NA,NA,2016-07-08
"57653","inner sunset","san francisco","san francisco",3000,2,1,1000,0,"444",37.759774,-122.478155,2015-01-13
"57654","inner sunset","san francisco","san francisco",2850,1,1,600,0,NA,NA,NA,2016-08-20
"57655","inner sunset","san francisco","san francisco",2499,0,NA,476,0,NA,37.765688,NA,2013-12-24
"57657","inner sunset","san francisco","san francisco",2400,3,NA,2300,0,NA,NA,NA,2011-12-22
"57660","inner sunset","san francisco","san francisco",2995,2,NA,1100,0,NA,NA,NA,2015-01-13
"57667","inner sunset","san francisco","san francisco",5900,2,2.5,1500,0,NA,NA,NA,2018-04-12
"57670","inner sunset","san francisco","san francisco",4100,2,NA,925,0,NA,NA,NA,2017-09-07
"57671","inner sunset","san francisco","san francisco",3100,2,NA,1100,0,NA,NA,NA,2016-10-01
"57672","inner sunset","san francisco","san francisco",3600,2,NA,1500,0,NA,NA,NA,2016-07-08
"57673","inner sunset","san francisco","san francisco",3200,2,NA,1000,0,NA,NA,NA,2015-12-22
"57674","inner sunset","san francisco","san francisco",3390,2,1,900,0,NA,NA,NA,2016-10-01
"57675","inner sunset","san francisco","san francisco",3500,2,NA,1050,0,NA,NA,NA,2016-07-08
"57676","inner sunset","san francisco","san francisco",3500,2,1,1100,0,NA,NA,NA,2016-07-08
"58765","lakeshore","san francisco","san francisco",2700,3,NA,2000,0,NA,NA,NA,2004-07-06
"58775","lakeshore","san francisco","san francisco",2700,3,2.5,2000,0,NA,NA,NA,2004-07-12
"58780","lakeshore","san francisco","san francisco",1400,1,NA,700,0,NA,NA,NA,2004-07-15
"58873","lakeshore","san francisco","san francisco",3900,3,NA,1200,0,NA,NA,NA,2011-11-29
"58890","lakeshore","san francisco","san francisco",2495,2,2,1100,0,NA,NA,NA,2011-09-30
"58904","lakeshore","san francisco","san francisco",2478,2,NA,1100,0,NA,NA,NA,2012-02-28
"58909","lakeshore","san francisco","san francisco",1150,1,NA,170,0,NA,NA,NA,2016-03-08
"58916","lakeshore","san francisco","san francisco",1800,1,1,486,0,NA,NA,NA,2015-06-16
"58925","lakeshore","san francisco","san francisco",2000,3,1,1200,0,NA,NA,NA,2012-01-29
"58928","lakeshore","san francisco","san francisco",6500,4,NA,2700,0,NA,NA,NA,2016-02-15
"58932","lakeshore","san francisco","san francisco",2395,2,NA,1100,0,NA,NA,NA,2012-01-22
"58935","lakeshore","san francisco","san francisco",2532,NA,NA,1100,0,NA,NA,NA,2012-02-23
